y,x
.0007505,.1223085
.0000682,3.791562
.0000682,4.03618
.0002047,4.525413
.0001365,4.77003
.0000682,5.014647
.0002047,5.259264
.0000682,5.503881
.0004776,5.748498
.0009552,5.993115
.0009552,6.237732
.0005458,6.482348
.002661,6.726965
.0008188,6.971582
.0012281,7.216199
.002661,7.460816
.0012281,7.705433
.0015011,7.95005
.0113263,8.194667
.0076418,8.439284
.0045032,8.683901
.0090747,8.928518
.0223114,9.173135
.028111,9.417752
.028998,9.662369
.0403925,9.906985
.0447592,10.1516
.0852199,10.39622
.1310708,10.64084
.181152,10.88545
.2830202,11.13007
.3882998,11.37469
.618646,11.6193
1.930241,11.86392
2.433987,12.10854
3.182271,12.35316
15.72215,12.59777
17.9945,12.84239
14.38388,13.08701
11.32893,13.33162
9.147869,13.57624
7.289406,13.82086
4.808409,14.06547
3.513052,14.31009
2.882057,14.55471
1.732509,14.79932
1.751614,15.04394
