y,x
.0028659,.1205139
.0000775,1.084625
.0001549,3.253875
.0000775,3.73593
.0001549,4.459014
.0002324,4.700041
.0001549,4.941069
.0001549,5.182097
.0006197,5.423125
.0004647,6.146208
.0007746,6.387236
.0001549,6.628263
.0004647,6.869291
.0043376,7.110319
.0048024,7.351347
.0012393,7.592375
.0020139,7.833403
.0044151,8.07443
.0366374,8.315458
.0165759,8.556486
.0302085,8.797514
.0179702,9.038542
.0186673,9.279569
.0281171,9.520597
.032842,9.761624
.0488757,10.00265
.0863652,10.24368
.1327623,10.48471
.1900809,10.72574
.2925573,10.96676
.4186583,11.20779
1.499114,11.44882
1.922498,11.68985
2.099798,11.93087
7.054141,12.1719
17.79542,12.41293
16.19863,12.65396
12.90854,12.89499
10.44097,13.13601
8.154658,13.37704
6.531999,13.61807
4.452185,13.8591
3.301708,14.10012
2.768799,14.34115
1.767272,14.58218
1.73079,14.82321
