y,x
.0024882,.1359059
.0001185,.6795297
.000237,4.213084
.0003555,4.484896
.0003555,5.028519
.000237,5.572143
.0003555,5.843955
.000237,6.115767
.0009479,6.387578
.0007109,6.65939
.0011849,6.931202
.0024882,7.203014
.004147,7.474826
.0013033,7.746638
.0181284,8.01845
.0101898,8.290261
.0412332,8.562074
.0523708,8.833885
.0366122,9.105698
.0545036,9.377509
.0731059,9.649321
.1164718,9.921133
.1633923,10.19294
.2868548,10.46476
.3808143,10.73657
.6987124,11.00838
2.181092,11.28019
2.69307,11.552
3.82793,11.82382
23.67944,12.09563
18.93017,12.36744
13.19366,12.63925
9.654245,12.91106
7.334288,13.18287
5.753329,13.45469
4.114903,13.7265
3.091183,13.99831
1.707621,14.27012
1.891275,14.54193
.0001185,15.62918
.0001185,15.90099
