y,x
.0054645,.1333305
.0001333,.6666525
.0001333,2.266618
.0002666,3.333262
.0001333,4.133245
.0002666,4.399907
.0002666,4.666567
.0002666,4.933228
.0005331,5.19989
.0010662,5.46655
.0003998,5.733212
.0002666,5.999873
.0011995,6.266533
.000933,6.533195
.0054645,6.799856
.0031987,7.066516
.00813,7.333178
.0022657,7.599839
.0034653,7.866499
.0222576,8.133161
.037718,8.399821
.0667729,8.666483
.027189,8.933144
.0527786,9.199804
.0852988,9.466466
.1178189,9.733127
.1699311,9.999787
.2012518,10.26645
.3870431,10.53311
.5537755,10.79977
1.781011,11.06643
2.153794,11.33309
3.288534,11.59975
11.78482,11.86642
22.50501,12.13308
15.80933,12.39974
11.39871,12.6664
8.854278,12.93306
6.95598,13.19972
4.861229,13.46638
3.375165,13.73304
2.570825,13.9997
2.905089,14.26636
.0002666,14.53302
.0001333,14.79969
.0001333,15.33301
