y,x
.000997,.1339905
.0000665,2.8138
.0000665,3.349762
.0003323,4.421686
.0001329,4.689667
.0001329,5.761591
.0001994,6.029572
.0003988,6.297553
.0015288,6.565534
.0004653,6.833515
.0007976,7.101496
.0015288,7.369477
.0034563,7.637458
.0015952,7.905439
.0094384,8.17342
.0098372,8.441401
.0046527,8.709382
.0105019,8.977363
.0226655,9.245344
.0289135,9.513325
.0412765,9.781306
.0471257,10.04929
.0677972,10.31727
.1271529,10.58525
.18272,10.85323
.2945853,11.12121
.4301796,11.38919
.6163558,11.65717
2.156282,11.92515
2.805539,12.19313
6.619328,12.46112
16.44506,12.7291
19.06064,12.99708
14.77852,13.26506
10.70916,13.53304
8.548024,13.80102
5.812874,14.069
4.270024,14.33698
3.273672,14.60496
3.606675,14.87294
.0024593,15.14093
.0037887,15.40891
.000997,15.67689
.000997,15.94487
.0010635,16.21285
