y,x
.0043608,.1263333
.0059081,2.400332
.0001407,2.905666
.0002813,3.410999
.0001407,3.663665
.0001407,3.916332
.0002813,4.168998
.0002813,4.421665
.0007034,4.674332
.000422,4.926998
.0009847,5.179665
.0007034,5.432331
.000844,5.684998
.0007034,5.937665
.0007034,6.190331
.0009847,6.442997
.0050641,6.695664
.0045014,6.948331
.0049235,7.200997
.0015474,7.453664
.0029541,7.70633
.0094249,7.958997
.0077369,8.211663
.0196938,8.46433
.0353082,8.716997
.0243359,8.969664
.0544393,9.22233
.0618949,9.474997
.1112701,9.727663
.1585352,9.98033
.2678359,10.233
.393595,10.48566
.5996767,10.73833
.9164659,10.991
3.740559,11.24366
3.30406,11.49633
12.69463,11.749
19.90735,12.00166
16.30789,12.25433
11.17849,12.507
8.32964,12.75966
6.654963,13.01233
5.05062,13.26499
3.566972,13.51766
2.645583,13.77033
1.924789,14.02299
1.997375,14.27566
.0001407,14.52833
.0001407,14.78099
