y,x
.0011461,.1222981
.0000674,3.302049
.0000674,4.035838
.0002697,4.52503
.0002697,4.769626
.0000674,5.014223
.0002023,5.258819
.0005394,5.503415
.0008765,5.748011
.000809,5.992607
.0007416,6.237204
.0003371,6.4818
.0039104,6.726396
.0015507,6.970992
.0008765,7.215589
.0032362,7.460185
.0022923,7.704781
.0026294,7.949377
.0107872,8.193974
.0090343,8.438569
.0049891,8.683166
.0097759,8.927762
.0188776,9.172359
.0246757,9.416954
.0256196,9.661551
.0426769,9.906147
.0449692,10.15074
.0825895,10.39534
.1289071,10.63994
.1991587,10.88453
.2692081,11.12913
.3980478,11.37372
.6543787,11.61832
2.059075,11.86292
2.535869,12.10751
3.20717,12.35211
10.78296,12.59671
22.36922,12.8413
14.33559,13.0859
11.34935,13.33049
9.076554,13.57509
7.270844,13.81969
4.937303,14.06428
3.62659,14.30888
2.949086,14.55347
3.55681,14.79807
