y,x
.0011136,.1335016
.0000655,3.33754
.0003275,4.405553
.0000655,4.672556
.0000655,5.206563
.000262,6.007572
.000131,6.274575
.0001965,6.541578
.0025548,6.808582
.0005896,7.075585
.0014411,7.342588
.0026858,7.609591
.0018997,7.876595
.0042579,8.143598
.0044545,8.410601
.0069437,8.677604
.0105466,8.944607
.0275129,9.211611
.0265303,9.478614
.0314433,9.745617
.0607248,10.01262
.0575805,10.27962
.110772,10.54663
.1608847,10.81363
.2150588,11.08063
.3264859,11.34764
.5873995,11.61464
1.609961,11.88164
2.39958,12.14865
3.045346,12.41565
10.73814,12.68265
23.26507,12.94966
16.72985,13.21666
11.85509,13.48366
9.25526,13.75066
6.471417,14.01767
4.70745,14.28467
3.759632,14.55167
2.176529,14.81868
2.332108,15.08568
.0047165,15.35268
.0052405,15.61969
.0022272,15.88669
.000393,16.15369
