y,x
.000641,.1330789
.0001282,3.326974
.0005128,4.391605
.0001282,4.657763
.0001282,5.190079
.0001282,5.456237
.0000641,5.988553
.0000641,6.520869
.0004487,6.787026
.0001282,7.053185
.0014744,7.319342
.001218,7.5855
.0014103,7.851658
.0029488,8.117816
.0031411,8.383974
.0031411,8.650132
.006218,8.916289
.0194875,9.182447
.0221798,9.448606
.0311543,9.714764
.0465392,9.980922
.0725011,10.24708
.1048093,10.51324
.1719257,10.7794
.2248753,11.04555
.3307102,11.31171
.5287902,11.57787
1.506241,11.84403
2.119776,12.11018
2.850364,12.37634
8.666095,12.6425
19.07594,12.90866
16.73475,13.17482
14.08951,13.44097
10.50734,13.70713
7.630566,13.97329
5.481494,14.23945
4.201731,14.50561
2.673887,14.77176
2.886711,15.03792
.0003205,15.30408
.0001282,15.57024
.0001282,15.8364
.0000641,16.10255
.0000641,16.36871
