y,x
.0076511,.1327368
.0003643,3.583894
.0003643,5.176736
.0003643,5.44221
.0007287,5.707683
.0007287,5.973157
.0001822,6.23863
.0025504,6.504104
.002186,6.769578
.0040077,7.035051
.0029147,7.300525
.0032791,7.565999
.0058294,7.831472
.0347945,8.096946
.0757827,8.362419
.082523,8.627893
.0418991,8.893367
.0606626,9.15884
.0748718,9.424314
.1144027,9.689788
.1688715,9.955261
.2914719,10.22073
.4328358,10.48621
.683866,10.75168
2.689739,11.01716
3.216392,11.28263
3.738856,11.5481
16.72903,11.81358
25.28337,12.07905
13.44851,12.34452
9.445693,12.61
7.247995,12.87547
5.640163,13.14094
3.86765,13.40642
2.70996,13.67189
2.020265,13.93737
1.868153,14.20284
.0007287,14.46831
.0001822,14.73379
.0001822,15.26473
