y,x
.0010702,.1223097
.0000669,1.590026
.0000669,3.302361
.0001338,4.036219
.0002675,4.525458
.0000669,4.770077
.0000669,5.014697
.0001338,5.259316
.0001338,5.503935
.0001338,5.748555
.0007357,5.993174
.0004013,6.237793
.0004013,6.482413
.0032105,6.727032
.0015384,6.971652
.0008026,7.216271
.0022741,7.46089
.0019397,7.70551
.0008026,7.950129
.0103674,8.194748
.0082939,8.439367
.0048827,8.683987
.0096985,8.928606
.0180593,9.173225
.0266876,9.417845
.023544,9.662464
.0450145,9.907084
.0467535,10.1517
.0900289,10.39632
.1252111,10.64094
.1689547,10.88556
.2485494,11.13018
.3461365,11.3748
.6010401,11.61942
2.035216,11.86404
2.355267,12.10866
3.121382,12.35328
10.17327,12.5979
22.33192,12.84252
15.00105,13.08714
11.60691,13.33175
9.25171,13.57637
7.272277,13.82099
4.835744,14.06561
3.587445,14.31023
2.999047,14.55485
1.802853,14.79947
1.838436,15.04409
