y,x
.0009571,.122353
.0000736,.6117648
.0000736,3.792942
.0000736,4.282353
.0003681,4.527059
.0000736,4.771765
.0001473,5.261177
.0001473,5.505883
.0002209,5.750589
.0002209,5.995295
.0003681,6.484706
.0000736,6.729413
.0011044,6.974118
.0014725,7.218824
.0010308,7.46353
.0002945,7.708236
.0008835,7.952942
.0025033,8.197648
.0022824,8.442353
.0024297,8.687059
.01421,8.931766
.011044,9.176472
.0141363,9.421177
.0232661,9.665883
.04182,9.910589
.0402002,10.1553
.0748784,10.4
.1375348,10.64471
.2280221,10.88941
.304962,11.13412
.4000141,11.37882
1.6192,11.62353
1.679647,11.86824
2.048517,12.11294
10.03481,12.35765
16.26452,12.60235
13.98945,12.84706
12.8983,13.09177
10.48717,13.33647
8.791918,13.58118
6.702685,13.82588
4.676256,14.07059
3.764904,14.3153
2.431376,14.56
3.306283,14.80471
.0000736,15.04941
