y,x
.0072614,.1319223
.0002342,2.506523
.0002342,4.089591
.0002342,4.61728
.0002342,4.881124
.0007027,5.144969
.0002342,5.408813
.000937,5.672658
.0002342,5.936502
.0002342,6.200347
.000937,6.464192
.0018739,6.728036
.0014054,6.991881
.0011712,7.255725
.0042163,7.51957
.0051533,7.783414
.0346673,8.047259
.0372439,8.311104
.0426314,8.574948
.0283429,8.838793
.0522352,9.102637
.082452,9.366482
.1002541,9.630326
.1808323,9.894171
.2604734,10.15802
.4670719,10.42186
.6591476,10.6857
2.63823,10.94955
3.447056,11.21339
4.605132,11.47724
17.7157,11.74108
23.94341,12.00493
12.98198,12.26877
9.695373,12.53262
6.808147,12.79646
5.556844,13.06031
3.904993,13.32415
2.709204,13.58799
1.980254,13.85184
1.021515,14.11568
1.021281,14.37953
.0002342,14.64337
