y,x
.001819,.1210088
.0002274,3.751273
.0000758,4.235308
.0000758,4.477325
.0005305,4.719343
.0000758,5.203378
.000379,5.445396
.0004548,5.687413
.000379,5.929431
.0002274,6.171449
.0004548,6.413466
.0001516,6.655484
.0004548,6.897501
.0008337,7.139519
.0037138,7.381536
.0012127,7.623554
.0027285,7.865571
.0033349,8.10759
.0173566,8.349607
.0094741,8.591624
.0166744,8.833642
.0203883,9.07566
.0259969,9.317677
.0304687,9.559695
.0428229,9.801712
.0561625,10.04373
.0919367,10.28575
.1336228,10.52777
.1965308,10.76978
.2694435,11.0118
.4085991,11.25382
1.490011,11.49584
1.75991,11.73785
2.014725,11.97987
8.631818,12.22189
16.33169,12.46391
15.89118,12.70592
13.09655,12.94794
10.46964,13.18996
8.254446,13.43198
6.512347,13.67399
4.646555,13.91601
3.425078,14.15803
2.722024,14.40005
1.74422,14.64206
1.673203,14.88408
