y,x
.0074443,.1328291
.0002127,2.258094
.0004254,3.320726
.0006381,3.586385
.0002127,3.852042
.0002127,4.383359
.0002127,4.649017
.0008508,4.914675
.0006381,5.180333
.0004254,5.445991
.0006381,5.711649
.0006381,5.977307
.0010635,6.242966
.0023396,6.508624
.0040412,6.774282
.0053174,7.03994
.0031904,7.305598
.0051047,7.571256
.0087205,7.836914
.049558,8.102572
.066999,8.368231
.0746561,8.633888
.0461549,8.899547
.0995414,9.165205
.0729545,9.430862
.141017,9.696521
.2037622,9.962179
.3081956,10.22784
.6132007,10.49349
.7129549,10.75915
2.550643,11.02481
3.213189,11.29047
3.926995,11.55613
15.57185,11.82179
25.14718,12.08744
13.35812,12.3531
9.648712,12.61876
7.534095,12.88442
5.776593,13.15008
3.965492,13.41573
2.706336,13.68139
2.131633,13.94705
2.037409,14.21271
.0002127,14.47837
.0002127,14.74403
