y,x
.0006899,.1222116
.000069,1.099905
.000069,3.299714
.000069,4.521831
.000138,5.010677
.000207,5.2551
.000138,5.499524
.000069,5.743947
.000207,6.232793
.000207,6.477217
.0003449,6.72164
.0004139,6.966063
.0008278,7.210486
.0024835,7.45491
.0036562,7.699333
.0017246,7.943757
.0035872,8.18818
.0033113,8.432603
.0026904,8.677026
.0061397,8.92145
.0241449,9.165873
.0155217,9.410296
.0222823,9.654719
.0349066,9.899142
.0455304,10.14357
.0786434,10.38799
.1274161,10.63241
.1544584,10.87684
.2902218,11.12126
.3496183,11.36568
.5575404,11.61011
1.835289,11.85453
2.07867,12.09895
5.817198,12.34338
11.67227,12.5878
15.0064,12.83222
13.78219,13.07664
12.0808,13.32107
10.14314,13.56549
8.079024,13.80991
5.863419,14.05434
4.254402,14.29876
3.409192,14.54318
4.250677,14.78761
