y,x
.0053533,.122512
.0001598,1.102608
.0005593,2.327728
.0000799,3.307824
.0000799,3.797872
.0002397,4.532944
.0002397,4.777968
.0002397,5.268016
.0003995,5.51304
.0002397,5.758064
.0002397,6.003088
.0002397,6.248112
.0005593,6.493136
.0003196,6.73816
.0076705,6.983184
.0042347,7.228208
.0020774,7.473232
.003196,7.718256
.0035156,7.96328
.0294833,8.208303
.0180575,8.453328
.0143821,8.698352
.0306818,8.943376
.0150213,9.1884
.0250089,9.433424
.0342773,9.678448
.0476207,9.923471
.0759854,10.1685
.1144975,10.41352
.1636363,10.65854
.2987481,10.90357
.4031781,11.14859
1.519868,11.39362
1.629731,11.63864
2.134143,11.88366
8.883183,12.12869
16.34509,12.37371
15.52388,12.61874
13.41266,12.86376
10.30485,13.10878
8.157925,13.35381
6.582606,13.59883
4.649173,13.84386
3.357421,14.08888
2.783096,14.3339
3.416068,14.57893
.0000799,14.82395
