y,x
.0034366,.1215436
.0000929,3.281678
.0001858,4.254027
.0000929,4.497115
.0000929,4.740202
.0001858,5.226377
.0003715,5.469464
.0003715,5.712551
.0001858,5.955638
.0001858,6.198726
.0098455,6.441813
.0004644,6.6849
.0039939,6.927988
.0006502,7.171075
.0041797,7.414162
.0016719,7.657249
.0018576,7.900336
.0201553,8.143424
.0094739,8.386511
.0123533,8.629599
.0208055,8.872685
.0234991,9.115773
.0341805,9.35886
.0335303,9.601948
.0550789,9.845035
.0915814,10.08812
.1428521,10.33121
.2242165,10.5743
.3242501,10.81738
.5089919,11.06047
2.263528,11.30356
2.021292,11.54665
2.454771,11.78973
10.89001,12.03282
18.39903,12.27591
15.35827,12.51899
11.94403,12.76208
9.082254,13.00517
7.37388,13.24826
5.87542,13.49134
4.190452,13.73443
3.08581,13.97752
2.384181,14.22061
3.148226,14.46369
