y,x
.0017266,.1381302
.0001328,.6906508
.0001328,2.348213
.0039844,3.453254
.0006641,3.729514
.0001328,4.005774
.0002656,4.282035
.0005313,4.834556
.0005313,5.110816
.0001328,5.387076
.0005313,5.663336
.0001328,5.939597
.0005313,6.215857
.0009297,6.492117
.0046485,6.768378
.0029219,7.044638
.0027891,7.320898
.0013281,7.597158
.0041172,7.873419
.0053126,8.149679
.0139455,8.42594
.0208518,8.7022
.0231096,8.97846
.0564459,9.254721
.0633522,9.530981
.1528689,9.807241
.1838145,10.0835
.2909954,10.35976
.3908714,10.63602
.6993982,10.91228
2.207766,11.18854
2.673677,11.4648
8.15876,11.74106
16.96247,12.01732
18.15633,12.29358
13.82274,12.56984
10.36985,12.8461
8.438201,13.12236
6.077168,13.39863
4.223484,13.67489
3.356872,13.95115
1.804809,14.22741
1.820481,14.50367
.0001328,15.05619
.0001328,16.16123
