y,x
.0080526,.1224729
.0001118,.6123644
.0001118,3.796659
.0005592,4.531497
.0003355,4.776443
.0004474,5.021388
.000671,5.266334
.0004474,5.51128
.0005592,5.756226
.0004474,6.001171
.000671,6.246117
.0010066,6.491063
.0014539,6.736009
.0033552,6.980954
.0031316,7.2259
.0036908,7.470846
.0025723,7.715792
.0041381,7.960738
.0194604,8.205684
.0242695,8.450629
.0467496,8.695575
.0186775,8.94052
.0456312,9.185467
.0370194,9.430412
.0597232,9.675358
.0968545,9.920303
.1439396,10.16525
.2410178,10.4102
.3272473,10.65514
.5040682,10.90009
.814763,11.14503
2.820299,11.38998
2.659919,11.63492
10.38513,11.87987
17.43146,12.12482
17.66375,12.36976
11.85796,12.61471
9.271298,12.85965
7.288802,13.1046
5.868866,13.34954
4.085111,13.59449
3.029218,13.83944
2.375395,14.08438
2.801845,14.32933
.0497693,14.57427
