y,x
.0074657,.1355712
.0001866,2.033568
.0001866,3.118137
.0001866,3.38928
.0005599,3.660422
.0001866,4.202707
.0003733,4.473849
.0003733,4.744992
.0009332,5.016134
.0001866,5.287276
.0009332,5.558419
.0005599,5.829561
.0003733,6.100703
.0011199,6.371846
.0037328,6.642988
.002613,6.914131
.0033596,7.185273
.0018664,7.456415
.0041061,7.727558
.0251967,7.9987
.0653247,8.269842
.0712973,8.540985
.0477804,8.812127
.0533796,9.083269
.0852954,9.354412
.1045195,9.625554
.1597656,9.896697
.2661515,10.16784
.3775768,10.43898
.6312233,10.71012
2.691005,10.98127
2.795338,11.25241
3.944493,11.52355
16.48908,11.79469
24.78046,12.06584
14.18405,12.33698
9.44726,12.60812
7.264108,12.87926
5.732897,13.1504
4.17033,13.42155
2.775367,13.69269
1.983445,13.96383
1.824426,14.23497
.0003733,14.50612
.0003733,15.0484
.0001866,15.59069
