y,x
.0061819,.1522155
.0005152,3.500957
.0005152,5.023112
.0005152,5.631974
.0010303,6.545267
.0030909,6.849698
.0005152,7.15413
.0030909,7.45856
.0046364,7.762991
.023182,8.067423
.03297,8.371854
.0345154,8.676285
.0376064,8.980716
.0880917,9.285147
.1524861,9.589578
.2890024,9.894009
.5507016,10.19844
.7382184,10.50287
1.368769,10.8073
5.607472,11.11173
5.231408,11.41616
23.16398,11.72059
27.42432,12.02503
12.14583,12.32946
7.948855,12.63389
5.89802,12.93832
4.034701,13.24275
2.437718,13.54718
1.592347,13.85161
1.174555,14.15604
.0030909,14.46047
.0005152,14.7649
.0010303,15.37377
.0005152,15.98263
