y,x
.0017304,.1211078
.0000752,2.543264
.0000752,3.996557
.0000752,4.238772
.0000752,4.480988
.0005266,4.723204
.0001505,4.965419
.0001505,5.207635
.0005266,5.449851
.0005266,5.692066
.0002257,5.934282
.0003009,6.176497
.0006771,6.418713
.0000752,6.660928
.0003762,6.903144
.0015799,7.14536
.0034607,7.387575
.0014294,7.629791
.0015047,7.872006
.0040626,8.114222
.004514,8.356438
.0054168,8.598653
.0107583,8.840869
.0173788,9.083084
.019034,9.3253
.0249774,9.567515
.0409268,9.809731
.046795,10.05195
.0808003,10.29416
.1287238,10.53638
.1828915,10.77859
.2960421,11.02081
.4288284,11.26302
.7252466,11.50524
2.488935,11.74746
2.083278,11.98967
8.382466,12.23189
15.86507,12.4741
16.45821,12.71632
12.89179,12.95853
10.5895,13.20075
8.434904,13.44296
6.590792,13.68518
4.637441,13.9274
3.443944,14.16961
2.733066,14.41183
1.717345,14.65404
1.653322,14.89626
