y,x
.002123,.1216964
.0000885,3.285804
.0001769,4.502769
.0000885,4.746161
.0000885,4.989554
.0002654,5.232947
.0001769,5.47634
.0003538,5.719733
.0000885,5.963126
.0006192,6.206519
.0113224,6.449911
.0001769,6.693304
.0011499,6.936697
.0018576,7.18009
.0026537,7.423483
.0007961,7.666876
.0022999,7.910269
.0192835,8.153662
.0113224,8.397055
.0137107,8.640448
.0221141,8.883841
.0153914,9.127233
.031402,9.370625
.0314905,9.614018
.0539584,9.857411
.0819107,10.1008
.1205661,10.3442
.1788589,10.58759
.2968598,10.83098
.4455551,11.07438
1.931535,11.31777
1.906944,11.56116
2.393366,11.80455
8.360372,12.04795
18.64211,12.29134
16.47492,12.53473
12.53268,12.77813
9.625564,13.02152
7.637682,13.26491
6.009111,13.5083
4.233171,13.7517
3.177974,13.99509
2.480761,14.23848
1.721185,14.48188
1.525874,14.72527
