y,x
.0026486,.1437709
.0000679,3.594274
.0000679,4.169358
.0002037,4.4569
.0003396,4.744442
.0000679,5.319525
.0001358,5.607067
.0001358,5.894609
.0002037,6.182151
.0001358,6.469693
.0025128,6.757235
.000747,7.044777
.0029202,7.332319
.0028523,7.619861
.0048897,7.907403
.0072667,8.194944
.0122922,8.482486
.0121564,8.770028
.0147371,9.05757
.0324623,9.345112
.034228,9.632654
.0503234,9.920196
.0664187,10.20774
.1044498,10.49528
.2033308,10.78282
.2439427,11.07036
.5915202,11.35791
.900795,11.64545
2.625915,11.93299
5.087278,12.22053
4.811145,12.50807
16.9966,12.79562
18.14894,13.08316
15.3906,13.3707
10.9201,13.65824
8.521899,13.94578
5.755947,14.23332
4.278777,14.52087
2.608258,14.80841
2.558274,15.09595
.0018336,15.38349
.0012903,15.67103
.0002717,15.95858
.0002037,16.24612
.0000679,16.53366
.0002037,16.8212
.0001358,17.10874
.0001358,17.39629
.0002717,17.68383
