y,x
.0067419,.1442334
.0002931,.721167
.0002931,3.317368
.0002931,3.894302
.0005863,5.048169
.0002931,5.336636
.0005863,5.913569
.0011725,6.202036
.0002931,6.490503
.0038107,6.778969
.0020519,7.067436
.0029313,7.355903
.0032244,7.64437
.0231571,7.932837
.0340028,8.221303
.0334166,8.50977
.0287265,8.798237
.0644881,9.086703
.0744545,9.375171
.1336663,9.663637
.2339161,9.952104
.4508307,10.24057
.5677888,10.52904
1.020085,10.8175
4.560777,11.10597
4.401608,11.39444
17.31946,11.6829
25.65221,11.97137
14.51804,12.25984
10.34185,12.54831
6.86271,12.83677
5.239075,13.12524
3.437511,13.41371
2.338868,13.70217
1.468571,13.99064
1.166942,14.27911
.0017588,14.56757
.0017588,14.85604
.0002931,15.14451
.0005863,15.43297
.0008794,15.72144
