y,x
.0016754,.1175864
.0000558,.5879322
.0000558,3.174834
.0000558,3.410007
.0001675,4.585871
.0002234,4.821044
.0002234,5.056217
.0002792,5.29139
.0001117,5.526563
.0001117,5.761736
.0001117,5.996909
.0001117,6.232081
.0001675,6.467254
.0002234,6.702427
.0006143,6.9376
.0002234,7.172773
.001787,7.407946
.0006143,7.643119
.0011727,7.878292
.0035182,8.113464
.0011169,8.348638
.0144081,8.583811
.0121743,8.818983
.0072599,9.054156
.0190991,9.289329
.0236225,9.524502
.0246277,9.759675
.0503165,9.994847
.0785742,10.23002
.0789093,10.46519
.1321298,10.70037
.2300264,10.93554
.2829677,11.17071
.9343461,11.40588
.8984377,11.64106
1.16091,11.87623
7.048447,12.1114
17.47553,12.34658
12.83892,12.58175
12.425,12.81692
11.2871,13.0521
9.274492,13.28727
7.50526,13.52244
5.268102,13.75761
3.819309,13.99279
3.042949,14.22796
6.054458,14.46313
