y,x
.0010763,.1442694
.0005382,5.626507
.0056508,5.915046
.0018836,6.203585
.0002691,6.492123
.0008073,6.780662
.0008073,7.069201
.0024218,7.35774
.0016145,7.646278
.003229,7.934817
.0174904,8.223356
.0309446,8.511895
.0309446,8.800434
.045206,9.088972
.0731907,9.377511
.1622573,9.66605
.2209175,9.954589
.3124058,10.24313
.4445258,10.53167
1.054269,10.82021
1.831382,11.10874
2.051223,11.39728
12.49919,11.68582
27.61441,11.97436
18.19138,12.2629
12.93699,12.55144
8.814903,12.83998
5.508137,13.12852
3.020999,13.41706
2.271602,13.70559
1.127998,13.99413
1.71433,14.28267
.0021527,14.57121
.0016145,14.85975
.0013454,15.14829
.0005382,15.43683
.0013454,15.72537
