y,x
.0019386,.1262023
.0000646,3.407461
.0000646,4.41708
.0000646,5.174294
.0001292,5.426698
.0000646,5.679102
.0000646,5.931507
.0005816,6.183912
.0003877,6.436316
.0002585,6.688721
.001357,6.941125
.0011631,7.19353
.0007754,7.445934
.0005816,7.698339
.0023909,7.950744
.001874,8.203148
.0076251,8.455553
.0109206,8.707957
.0089821,8.960361
.0269462,9.212767
.0283032,9.465171
.0401932,9.717575
.0724382,9.96998
.0995782,10.22238
.1570893,10.47479
.1974117,10.72719
.3537903,10.9796
.8189841,11.232
.8954933,11.48441
1.218072,11.73681
7.223331,11.98922
17.53766,12.24162
14.83632,12.49403
14.21261,12.74643
12.3119,12.99883
9.718797,13.25124
6.4616,13.50364
4.274691,13.75605
3.375062,14.00845
2.204873,14.26086
3.895505,14.51326
.0000646,15.27048
