y,x
.0005714,.1299263
.0001319,.6496314
.000044,4.54742
.000044,4.807272
.000044,5.586831
.0000879,5.846683
.0000879,6.106535
.0000879,6.366388
.0019778,6.626241
.0001758,6.886093
.0002637,7.145946
.0006593,7.405798
.0006593,7.665651
.0007472,7.925504
.0012306,8.185356
.0022415,8.445209
.0014064,8.705061
.0021975,8.964914
.0345452,9.224767
.0102405,9.484619
.0265462,9.744472
.0326114,10.00432
.0391161,10.26418
.0726505,10.52403
.1117666,10.78388
.1714516,11.04373
.235268,11.30359
.2957001,11.56344
.8327334,11.82329
1.103777,12.08315
1.369723,12.343
7.025999,12.60285
19.02805,12.8627
14.3811,13.12255
14.22916,13.38241
11.96913,13.64226
8.954993,13.90211
6.17151,14.16197
4.579836,14.42182
3.671991,14.68167
5.589822,14.94152
.0070321,15.20138
.0066366,15.46123
.0224148,15.72108
.0134489,15.98093
.0000879,16.24079
