y,x
.0009445,.1414816
.0002361,.7074079
.0002361,4.951855
.0002361,5.234818
.0007084,5.800745
.0051947,6.083708
.0021251,6.366671
.0007084,6.649634
.0007084,6.932597
.0009445,7.21556
.001889,7.498524
.0025973,7.781487
.0049586,8.06445
.0148757,8.347413
.017473,8.630376
.0304597,8.91334
.0472244,9.196302
.0937404,9.479266
.1279781,9.762229
.1754386,10.04519
.2934996,10.32816
.3981016,10.61112
1.072702,10.89408
1.786026,11.17704
2.070553,11.46001
20.03518,11.74297
22.5716,12.02593
17.21636,12.3089
11.83136,12.59186
8.514793,12.87482
5.238129,13.15779
3.037709,13.44075
2.371845,13.72371
1.156997,14.00668
1.869377,14.28964
.0035418,14.5726
.0016529,14.85557
.0009445,15.13853
.0007084,15.42149
.0002361,15.98742
