y,x
.0011193,.1414913
.0002239,4.103249
.0002239,4.952197
.0002239,5.518162
.0002239,6.084128
.0002239,6.367111
.0011193,6.650093
.0002239,6.933076
.0004477,7.216059
.0013432,7.499041
.003358,7.782024
.0047012,8.065006
.0201482,8.347989
.0185811,8.630972
.0326848,8.913955
.0546239,9.196938
.0967112,9.47992
.1591704,9.762903
.1757367,10.04589
.3492347,10.32887
.4681088,10.61185
1.102552,10.89483
1.432982,11.17782
1.974519,11.4608
19.50319,11.74378
20.17435,12.02676
18.01491,12.30975
12.58812,12.59273
9.336432,12.87571
5.621783,13.1587
3.14647,13.44168
2.557473,13.72466
1.280079,14.00764
1.871316,14.29063
.0031342,14.57361
.0015671,14.85659
.0006716,15.13957
.0013432,15.42256
.0004477,15.70554
.0002239,15.98852
