y,x
.0002816,.1216203
.0000469,4.499952
.0000469,4.986434
.0000469,5.472915
.0000939,6.202637
.0000469,6.445878
.002159,6.689118
.0002816,6.932359
.0002816,7.1756
.0004693,7.41884
.0005163,7.662081
.0004224,7.905322
.0013611,8.148562
.0008917,8.391804
.0015488,8.635044
.0034262,8.878284
.0136109,9.121526
.017835,9.364766
.01286,9.608006
.0221529,9.851248
.0437426,10.09449
.044869,10.33773
.1003452,10.58097
.1015655,10.82421
.1348887,11.06745
.2104527,11.31069
.2661166,11.55393
.8136503,11.79717
.9254475,12.04041
1.0961,12.28365
5.731973,12.52689
16.1147,12.77014
13.14104,13.01338
13.58645,13.25662
12.33148,13.49986
10.13909,13.7431
7.47492,13.98634
5.094795,14.22958
4.361778,14.47282
2.877204,14.71606
5.330968,14.9593
.0000469,15.20254
