y,x
.0058079,.1251739
.0000952,.6258693
.0007617,2.378303
.0001904,3.379694
.0009521,3.630042
.0003808,3.880389
.0000952,4.130737
.0000952,4.381085
.0006665,4.631433
.0000952,4.88178
.0000952,5.132128
.0001904,5.632823
.0003808,6.133519
.0002856,6.383867
.0011425,6.884562
.0010473,7.13491
.0020946,7.385257
.0022851,7.635605
.005427,7.885953
.00676,8.136301
.0129487,8.386648
.0193278,8.636996
.0126631,8.887343
.0280873,9.137691
.0400839,9.38804
.0645531,9.638387
.0951159,9.888735
.0991147,10.13908
.1557653,10.38943
.2558322,10.63978
.3722753,10.89013
1.101021,11.14047
1.197184,11.39082
6.633165,11.64117
15.20321,11.89152
17.01089,12.14186
15.0523,12.39221
12.41552,12.64256
9.757231,12.89291
7.231662,13.14326
4.219945,13.3936
3.005433,13.64395
3.023808,13.8943
1.111684,14.14465
1.851665,14.39499
.0003808,14.64534
.0002856,14.89569
