y,x
.0003813,.1337578
.0000847,3.343944
.0000424,4.414006
.0000847,4.681521
.0000424,5.216553
.0000424,5.484068
.0000847,5.751584
.0000424,6.019099
.0000847,6.286614
.002076,6.821646
.0001271,7.089161
.0006779,7.356677
.0013134,7.624192
.001271,7.891708
.0011863,8.159224
.0029657,8.426739
.0019489,8.694254
.0041519,8.96177
.0166924,9.229285
.0202512,9.4968
.0142352,9.764317
.0443578,10.03183
.0419005,10.29935
.0743533,10.56686
.1046877,10.83438
.1633653,11.10189
.1715844,11.36941
.3496933,11.63692
.726713,11.90444
1.049885,12.17196
1.431438,12.43947
13.03355,12.70699
13.02436,12.9745
15.62507,13.24202
14.3853,13.50953
12.05001,13.77705
8.694967,14.04456
5.96042,14.31208
4.873294,14.5796
3.248496,14.84711
4.827496,15.11463
.0327917,15.38214
.0120745,15.64966
.004279,15.91717
.0011863,16.18469
.0007202,16.4522
.0001695,16.71972
.0000424,16.98724
