y,x
.0049753,.118485
.0001345,2.251215
.0002017,4.383945
.0000672,4.620914
.0000672,4.857884
.0001345,5.094854
.0001345,5.331824
.0001345,5.568795
.0002017,5.805765
.0008068,6.279705
.002017,6.516675
.0018825,6.753644
.0024876,6.990614
.0021515,7.227584
.0006051,7.464554
.0014119,7.701524
.0024204,7.938494
.004034,8.175465
.0077319,8.412435
.0125054,8.649405
.0090765,8.886374
.017279,9.123344
.0267589,9.360314
.0307929,9.597284
.0576863,9.834254
.077184,10.07122
.1044136,10.30819
.1531579,10.54516
.2373342,10.78213
.3372432,11.0191
.9524296,11.25607
.9973416,11.49304
1.700133,11.73001
8.710098,11.96698
19.44715,12.20395
14.21726,12.44092
13.20721,12.67789
11.0269,12.91486
8.609585,13.15183
5.798418,13.3888
3.982845,13.62577
3.051661,13.86274
2.495573,14.09971
4.708361,14.33668
