y,x
.0009841,.1178151
.0002343,5.06605
.0002812,5.53731
.000328,5.77294
.0002343,6.008571
.0001406,6.244201
.0022495,6.479831
.000328,6.951091
.0004218,7.186722
.0007498,7.422352
.0002812,7.657982
.0006561,7.893612
.0010779,8.129243
.0014059,8.364873
.0050145,8.600503
.0021558,8.836133
.014856,9.071763
.0187457,9.307394
.0140593,9.543024
.0192612,9.778654
.0448491,10.01428
.0366947,10.24991
.0966809,10.48554
.0932598,10.72118
.1270021,10.95681
.2010476,11.19244
.2638926,11.42807
.8110794,11.6637
.8285598,11.89933
.9882263,12.13496
4.97956,12.37059
12.96129,12.60622
12.45506,12.84185
13.2444,13.07748
12.6414,13.31311
10.61714,13.54874
8.578921,13.78437
5.993234,14.02
4.369434,14.25563
3.736205,14.49126
2.646705,14.72689
4.201895,14.96252
