y,x
.0009698,.1332422
.0000422,2.265118
.0000422,4.396993
.0000422,4.929962
.0001265,5.196446
.0000422,5.729415
.0001687,6.262384
.0000843,6.528869
.0013493,6.795353
.0000422,7.061837
.0006325,7.328322
.0010963,7.594806
.0008012,7.86129
.0011807,8.127775
.003542,8.394259
.0016445,8.660744
.0039636,8.927228
.0173726,9.193713
.0213362,9.460197
.0155594,9.726682
.031667,9.993166
.0621111,10.25965
.0807065,10.52613
.114524,10.79262
.137589,11.0591
.190803,11.32559
.296978,11.59207
.7848434,11.85856
1.016463,12.12504
1.32023,12.39153
6.00475,12.65801
18.9269,12.92449
15.16022,13.19098
14.79729,13.45746
12.42922,13.72395
9.035713,13.99043
6.205335,14.25692
4.880045,14.5234
3.380186,14.78989
5.039518,15.05637
.0140414,15.32285
.0066201,15.58934
.0067888,15.85582
.006325,16.12231
.0008433,16.38879
.0002108,16.65528
.0000422,16.92176
