y,x
.000943,.121701
.0000857,2.312319
.0000857,4.016133
.0000857,4.502937
.0008572,4.989741
.0000857,5.233143
.0000857,5.476545
.0007715,5.963349
.0002572,6.206751
.0006001,6.450153
.0012859,6.693555
.0005143,6.936957
.0012859,7.180359
.0018859,7.42376
.0026575,7.667162
.0028289,7.910564
.003429,8.153967
.0091726,8.397368
.0150018,8.640771
.0101155,8.884172
.0208311,9.127575
.0253746,9.370976
.0478345,9.614379
.0684084,9.85778
.1152999,10.10118
.1670777,10.34458
.1988816,10.58799
.3435852,10.83139
.9263427,11.07479
.9724626,11.31819
1.118281,11.56159
8.01793,11.805
17.68143,12.0484
15.47471,12.2918
14.76696,12.5352
11.54268,12.7786
8.805655,13.02201
6.253027,13.26541
3.977976,13.50881
2.86921,13.75221
2.427813,13.99561
4.125765,14.23902
.0004286,14.48242
