y,x
.0016294,.1510974
.0005431,2.266461
.0032588,6.194993
.0005431,6.497188
.0005431,6.799383
.0010863,7.101578
.0021725,7.403772
.0021725,7.705967
.0065176,8.008162
.0369328,8.310357
.0298721,8.612552
.037476,8.914746
.0858145,9.216941
.1819485,9.519136
.2096482,9.821331
.3573795,10.12353
.5284654,10.42572
.8516278,10.72792
1.684246,11.03011
2.17089,11.3323
11.48557,11.6345
27.31183,11.93669
20.97188,12.23889
14.60096,12.54108
8.790015,12.84328
4.584017,13.14547
2.456034,13.44767
1.687505,13.74986
.8364201,14.05206
1.080829,14.35425
.0005431,14.65645
.0005431,14.95864
.0005431,15.26084
.0005431,15.86523
