y,x
.002667,.1317328
.0000988,1.185596
.0006914,2.239458
.0000988,2.76639
.0000988,3.556787
.0000988,3.820252
.0003951,4.083718
.0001976,4.347184
.0002963,4.610649
.0006914,4.874115
.0004939,5.137581
.0005927,5.401046
.0014817,5.664512
.004445,5.927978
.0091863,6.191443
.0016792,6.454909
.003556,6.718375
.0011853,6.981841
.0006914,7.245306
.0007902,7.508772
.0022719,7.772237
.0025682,8.035703
.0095814,8.299169
.0100753,8.562634
.0134337,8.8261
.0242992,9.089566
.0401036,9.353031
.0546238,9.616497
.0967029,9.879963
.0920604,10.14343
.1752308,10.40689
.2332131,10.67036
.8086892,10.93383
.7749074,11.19729
1.128431,11.46076
7.630739,11.72422
17.32958,11.98769
16.63606,12.25115
15.31492,12.51462
12.2465,12.77808
9.412087,13.04155
6.097914,13.30502
3.725384,13.56848
3.20216,13.83195
1.840516,14.09541
3.067626,14.35888
.0003951,14.62234
.0002963,14.88581
.0000988,15.14928
.0000988,15.93967
