y,x
.0015706,.117291
.0000582,.586455
.0000582,1.524783
.0001163,2.228529
.0001163,3.636021
.0000582,3.870603
.0002327,4.574349
.0002908,5.278096
.0001163,5.74726
.0000582,6.216424
.0000582,6.451005
.0011052,6.685588
.0002908,6.92017
.0004072,7.154752
.0011634,7.389334
.0005817,7.623916
.0007562,7.858498
.0022686,8.09308
.0011052,8.327662
.0095979,8.562243
.0108776,8.796826
.0084345,9.031408
.01652,9.26599
.02478,9.500572
.0272812,9.735154
.0625316,9.969736
.0884749,10.20432
.0877769,10.4389
.1358244,10.67348
.2344789,10.90806
.3074228,11.14265
.9535632,11.37723
.894289,11.61181
1.048728,11.84639
6.801692,12.08097
15.97284,12.31556
12.58799,12.55014
12.58002,12.78472
11.41204,13.0193
9.764875,13.25388
7.538867,13.48847
5.739237,13.72305
4.176994,13.95763
3.27747,14.19221
6.226983,14.42679
