y,x
.0003867,.1332724
.000043,4.39799
.000043,6.263804
.0002149,6.530349
.001461,6.796894
.0002149,7.063439
.0007735,7.329984
.0003008,7.596529
.0001719,7.863073
.0008594,8.129618
.0046839,8.396163
.0012892,8.662708
.0058012,8.929253
.0161574,9.195798
.0210132,9.462342
.0143526,9.728888
.050234,9.995432
.0379011,10.26198
.0719348,10.52852
.1099219,10.79507
.1499286,11.06161
.187486,11.32816
.3494038,11.5947
.8083427,11.86125
1.066002,12.12779
1.37441,12.39434
13.0037,12.66088
14.01856,12.92743
15.10631,13.19397
14.32199,13.46052
11.60488,13.72706
8.60648,13.9936
6.123225,14.26015
4.943649,14.52669
3.296239,14.79324
4.700428,15.05978
.0006446,15.32633
.0002578,15.59287
.0001289,15.85942
.0000859,16.39251
.0000859,16.65905
