y,x
.001207,.1174579
.0000483,2.936448
.0000483,4.58086
.0000966,4.815775
.0000483,5.050691
.0001931,5.285607
.0001931,5.520523
.0001448,5.990355
.0004828,6.225271
.0000966,6.460186
.0000483,6.695102
.0004345,6.930018
.0004345,7.164934
.0003862,7.39985
.0009656,7.634766
.0008691,7.869682
.0024623,8.104597
.0036211,8.339514
.0028003,8.57443
.0091733,8.809345
.0144842,9.044261
.0186363,9.279177
.0207607,9.514092
.0235127,9.749008
.0261681,9.983925
.0521432,10.21884
.0729521,10.45376
.1086316,10.68867
.1478838,10.92359
.2269193,11.1585
.3036373,11.39342
.8943517,11.62834
.8945448,11.86325
1.234055,12.09817
7.317664,12.33308
16.26625,12.568
12.08442,12.80291
12.80414,13.03783
11.47709,13.27275
9.8384,13.50766
7.826784,13.74258
5.450843,13.97749
4.111778,14.21241
3.045836,14.44733
5.714359,14.68224
