y,x
.0002768,.1181868
.0000461,2.009176
.0000461,4.372911
.0000923,4.609285
.0000461,4.845659
.0000923,5.791153
.0000923,6.027527
.0000923,6.2639
.0001384,6.500274
.0000461,6.736648
.0000923,6.973021
.0002768,7.209395
.0004614,7.445768
.0000923,7.682142
.000323,7.918516
.0003691,8.154889
.0031373,8.391263
.0029066,8.627636
.0017532,8.86401
.0166553,9.100384
.0170244,9.336757
.0123184,9.573131
.0238064,9.809505
.045629,10.04588
.0457674,10.28225
.0683743,10.51863
.1199549,10.755
.1453761,10.99137
.1836694,11.22775
.2901064,11.46412
.7985306,11.70049
.827043,11.93687
1.00453,12.17324
4.65808,12.40961
11.51899,12.64599
11.36762,12.88236
12.56925,13.11873
13.13815,13.35511
11.46838,13.59148
9.169631,13.82786
6.545202,14.06423
4.713952,14.3006
3.952699,14.53698
7.28883,14.77335
.0000461,15.00972
