y,x
.0033932,.1303714
.000064,2.477057
.000064,4.041514
.000064,4.563
.0003201,4.823743
.000064,5.605971
.000128,6.127457
.0001921,6.3882
.0009604,6.648943
.0003201,6.909686
.0006402,7.170429
.0008963,7.431171
.0011524,7.691915
.0028811,7.952657
.0040975,8.2134
.0042256,8.474143
.0239448,8.734886
.0117803,8.995628
.0183748,9.256371
.0284905,9.517115
.0350209,9.777857
.0555084,10.0386
.0985963,10.29934
.1313123,10.56009
.2302287,10.82083
.3262641,11.08157
1.042752,11.34231
1.08283,11.60306
1.581062,11.8638
16.83077,12.12454
16.61591,12.38529
14.77414,12.64603
12.85177,12.90677
10.37419,13.16751
7.79282,13.42826
4.971814,13.689
3.861197,13.94974
2.541799,14.21049
4.699841,14.47123
.000064,14.73197
.000064,16.03569
