y,x
.0027014,.1184436
.0000659,4.382412
.0001318,5.329961
.0001977,5.803736
.0001318,6.040623
.0001977,6.27751
.0007248,6.751284
.0007907,6.988172
.000593,7.225059
.0005271,7.461946
.0009883,7.698833
.0035579,7.93572
.0039533,8.172607
.0049416,8.409494
.0127822,8.646381
.0150224,8.883268
.0161425,9.120156
.019964,9.357043
.0355135,9.59393
.0380172,9.830817
.0541597,10.0677
.0933629,10.30459
.1301941,10.54148
.1804005,10.77837
.2859526,11.01525
.8488971,11.25214
.8477111,11.48903
1.094922,11.72591
6.370945,11.9628
16.04932,12.19969
15.30037,12.43658
13.00906,12.67346
11.70877,12.91035
9.517412,13.14724
7.187689,13.38412
4.879775,13.62101
3.554048,13.8579
2.942874,14.09479
5.78718,14.33167
