y,x
.0003252,.1183758
.0000465,3.196148
.0000465,3.669651
.0000465,4.379906
.0000465,4.853409
.0000929,5.326913
.0000465,5.563664
.0001859,5.800416
.0004646,6.037168
.0008364,6.27392
.0020444,6.510671
.0023232,6.747423
.0010687,6.984174
.0002323,7.220926
.0003717,7.457678
.0008364,7.694429
.0007434,7.931181
.0016262,8.167933
.0017656,8.404685
.0012081,8.641437
.0034848,8.878188
.0160765,9.11494
.0203977,9.351691
.0118483,9.588443
.0297834,9.825194
.0354056,10.06195
.0566861,10.2987
.0607749,10.53545
.107053,10.7722
.1350708,11.00895
.1588603,11.2457
.2634972,11.48246
.7397529,11.71921
.7847766,11.95596
1.019048,12.19271
4.587435,12.42946
12.70376,12.66621
12.53287,12.90297
13.06795,13.13972
12.85937,13.37647
11.06842,13.61322
8.656471,13.84997
6.021964,14.08673
4.473552,14.32348
3.85112,14.56023
6.720224,14.79698
