y,x
.0021691,.1389956
.0003944,5.976811
.0003944,6.254802
.0005916,6.532794
.0007888,6.810785
.0005916,7.366767
.0013803,7.644758
.0053241,7.92275
.0053241,8.200741
.012423,8.478732
.0136061,8.756723
.0341139,9.034715
.0629036,9.312706
.1011585,9.590696
.1179196,9.868688
.1835839,10.14668
.2829677,10.42467
.4312546,10.70266
.9829924,10.98065
1.281932,11.25864
6.743505,11.53664
16.95164,11.81463
19.72374,12.09262
16.79073,12.37061
12.63791,12.6486
8.770027,12.92659
5.550703,13.20458
3.204141,13.48257
2.638797,13.76056
1.339512,14.03856
2.120976,14.31655
.0033522,14.59454
.0005916,14.87253
.0007888,15.15052
.0003944,15.42851
.0013803,15.7065
