y,x
.0009233,.1184522
.0000486,.5922611
.0000486,1.539879
.0000486,1.776783
.0000486,2.250592
.0000486,2.961306
.0003401,4.619637
.0000486,4.856541
.0000972,5.33035
.0000972,5.567255
.0000972,5.804159
.0000972,6.041063
.0000486,6.277968
.0001458,6.751777
.0001944,6.988681
.0002916,7.225585
.0008747,7.46249
.0004373,7.699395
.0004859,7.936299
.0011662,8.173203
.0014092,8.410108
.0006803,8.647013
.0077262,8.883917
.013703,9.120821
.0107389,9.357726
.0173474,9.59463
.0217693,9.831534
.0383392,10.06844
.0459682,10.30534
.0815862,10.54225
.1109359,10.77915
.1364954,11.01606
.2135626,11.25296
.6810678,11.48987
.590492,11.72677
.827233,11.96367
4.507069,12.20058
10.76486,12.43748
9.934911,12.67439
11.5764,12.91129
12.29775,13.1482
11.31002,13.3851
9.916251,13.62201
7.894866,13.85891
5.701464,14.09581
4.524076,14.33272
3.181912,14.56962
5.585766,14.80653
