y,x
.0036249,.128491
.0000659,1.156419
.0000659,2.184347
.0000659,3.469256
.0000659,4.240202
.0000659,4.497184
.0019772,5.011148
.0000659,5.26813
.0001318,5.525112
.0001318,6.039076
.0002636,6.296058
.0000659,6.55304
.0005273,6.810022
.0013181,7.067004
.0012522,7.323986
.0012522,7.580968
.0012522,7.83795
.0050749,8.094932
.0054044,8.351913
.0133792,8.608895
.0156859,8.865877
.0152246,9.12286
.0311082,9.379842
.0330195,9.636824
.0612277,9.893806
.0842293,10.15079
.1127012,10.40777
.1722813,10.66475
.26264,10.92173
.7486393,11.17871
.8386685,11.4357
1.126683,11.69268
6.700846,11.94966
18.42428,12.20664
15.13149,12.46362
14.14124,12.72061
11.85999,12.97759
9.67985,13.23457
6.476037,13.49155
4.302089,13.74854
3.368581,14.00552
2.265031,14.2625
4.112211,14.51948
.0000659,14.77646
.0000659,15.29043
.0000659,15.80439
