y,x
.0031482,.1175368
.0000572,4.113788
.000229,4.583935
.000229,5.054082
.0004007,5.289155
.0000572,5.994376
.0001717,6.22945
.0068117,6.464523
.0010303,6.93467
.0003434,7.169744
.0020607,7.404818
.0006869,7.639891
.0006869,7.874965
.0032055,8.110038
.0018317,8.345112
.0081854,8.580185
.0131082,8.815259
.0087006,9.050332
.0210074,9.285406
.0262163,9.520479
.028277,9.755553
.0544361,9.990626
.0775614,10.2257
.0756152,10.46077
.1286203,10.69585
.2238119,10.93092
.2742411,11.16599
.9484815,11.40107
.8351445,11.63614
1.105436,11.87121
7.133817,12.10629
17.38297,12.34136
12.58676,12.57644
12.41045,12.81151
11.36283,13.04658
9.394031,13.28166
7.610634,13.51673
5.292664,13.7518
3.768397,13.98688
3.029932,14.22195
6.177722,14.45702
