y,x
.0004224,.1183319
.0000469,3.668289
.0000469,4.851609
.0001408,5.324936
.0001877,5.5616
.0000939,5.798264
.0001408,6.034928
.0001408,6.508255
.001971,6.744919
.0005632,6.981583
.0003285,7.218247
.0018772,7.454911
.0038952,7.691575
.0044583,7.928238
.005303,8.164903
.0055377,8.401567
.0036136,8.63823
.0049276,8.874894
.0150174,9.111558
.0177863,9.348222
.0117324,9.584886
.0259051,9.821549
.0370743,10.05821
.0486659,10.29488
.0529834,10.53154
.1046998,10.7682
.1274136,11.00487
.1572608,11.24153
.2577369,11.4782
.7340246,11.71486
.737075,11.95152
.9808739,12.18819
4.553571,12.42485
12.11213,12.66152
12.38287,12.89818
13.11286,13.13484
12.72747,13.37151
11.05186,13.60817
8.725089,13.84483
6.134204,14.0815
4.587173,14.31816
3.821987,14.55483
7.448841,14.79149
