y,x
.0005021,.1184358
.0000456,1.302794
.0000456,3.197767
.0000456,3.67151
.0000913,5.092741
.0000456,5.566483
.0001369,6.51397
.0016433,6.750842
.0001826,6.987713
.0001826,7.224585
.0003195,7.461457
.000639,7.698328
.0014607,7.9352
.0022823,8.172071
.0013694,8.408943
.0014607,8.645815
.0034691,8.882687
.0129636,9.119558
.0187607,9.35643
.0141504,9.593302
.0264293,9.830173
.0447335,10.06705
.0404884,10.30392
.0624443,10.54079
.1214651,10.77766
.1459316,11.01453
.1777927,11.2514
.294328,11.48827
.7918739,11.72515
.9018817,11.96202
1.08853,12.19889
4.669445,12.43576
12.78049,12.67263
12.89041,12.9095
13.25918,13.14638
12.82618,13.38325
10.92396,13.62012
8.346126,13.85699
5.777603,14.09386
4.365394,14.33073
3.762451,14.56761
2.540177,14.80448
4.102881,15.04135
