y,x
.00808,.1239499
.0001325,4.090345
.0002649,4.338245
.0001987,4.586144
.0001325,5.081944
.0001987,5.329844
.0001325,5.825643
.0001325,6.073543
.0005298,6.321443
.0003974,6.569342
.0026492,6.817242
.0020531,7.065142
.0017882,7.313042
.0007285,7.560941
.0017882,7.808841
.0051659,8.056741
.0033115,8.304641
.0084112,8.55254
.0152328,8.80044
.0118551,9.04834
.0190741,9.296239
.0315253,9.544139
.0565602,9.792039
.0566926,10.03994
.1123918,10.28784
.1461027,10.53574
.23644,10.78364
.3135313,11.03154
.940594,11.27944
1.062523,11.52734
1.443675,11.77524
8.758412,12.02314
21.37974,12.27104
15.05255,12.51894
13.35171,12.76684
11.09632,13.01474
8.257517,13.26263
5.397918,13.51053
3.682238,13.75843
2.977753,14.00633
1.98391,14.25423
3.579582,14.50213
.0000662,14.99793
