y,x
.0015803,.1378744
.0000427,2.619613
.0000427,4.274106
.0000427,4.549855
.0000427,4.825603
.0000427,5.377101
.0000427,5.65285
.0001281,5.928599
.0000854,6.204348
.0006834,6.755845
.0003417,7.031594
.0004271,7.307343
.0013241,7.583092
.0008542,7.85884
.001922,8.134589
.0032034,8.410337
.0020074,8.686087
.0043566,8.961836
.0198609,9.237584
.0248154,9.513333
.0297273,9.789082
.0377571,10.06483
.04946,10.34058
.0847825,10.61633
.1361646,10.89208
.1920741,11.16783
.2416623,11.44357
.3469037,11.71932
.824035,11.99507
1.203015,12.27082
4.821158,12.54657
14.35951,12.82232
14.93181,13.09807
15.39668,13.37382
13.48303,13.64956
10.61456,13.92531
7.297876,14.20106
5.38683,14.47681
4.139652,14.75256
6.239867,15.02831
.084868,15.30406
.0147782,15.57981
.0093966,15.85555
.0102935,16.1313
.001922,16.40705
.0002136,16.6828
.0000854,16.95855
.0000427,17.51005
