y,x
.0028498,.1314454
.0000695,1.708791
.0002085,4.337699
.000139,4.60059
.0002085,5.126372
.000139,5.389263
.000139,6.177935
.0005561,6.440826
.000278,6.703717
.0029193,6.966608
.0029193,7.229499
.0007646,7.49239
.0014597,7.75528
.0040314,8.018171
.0034754,8.281062
.0101481,8.543953
.0163343,8.806844
.01835,9.069735
.0291931,9.332625
.0322515,9.595516
.060263,9.858407
.0818798,10.1213
.1281718,10.38419
.1663314,10.64708
.338571,10.90997
.8020468,11.17286
.9168037,11.43575
1.433105,11.69864
8.83878,11.96153
21.27888,12.22443
15.65941,12.48732
14.10147,12.75021
11.58731,13.0131
8.061826,13.27599
5.284515,13.53888
3.54655,13.80177
2.803098,14.06466
4.784339,14.32755
.0000695,14.59044
.0000695,15.37912
.0000695,15.9049
