y,x
.0017322,.1389693
.0001925,4.585986
.0003849,4.863924
.0003849,5.141863
.0003849,5.975678
.0005774,6.253617
.0005774,6.531555
.0011548,6.809494
.0009623,7.087432
.0013473,7.365371
.0021172,7.64331
.0051967,7.921248
.0075063,8.199186
.0163599,8.477125
.0200168,8.755064
.0334896,9.033002
.0644771,9.310941
.105858,9.58888
.1435819,9.866817
.2132557,10.14476
.3181514,10.4227
.4465283,10.70063
1.029132,10.97857
1.406756,11.25651
7.078435,11.53445
18.90701,11.81239
20.83959,12.09033
16.27923,12.36826
11.5978,12.6462
7.951859,12.92414
4.83925,13.20208
2.89204,13.48002
2.434349,13.75796
1.277802,14.0359
2.077319,14.31383
.0019247,14.59177
.0015398,14.86971
.0005774,15.14765
.0005774,15.42559
.0005774,15.70353
