y,x
.0028595,.1184574
.0000665,3.198349
.000133,4.619838
.000133,5.093668
.0000665,5.567497
.0000665,6.041327
.0001995,6.278241
.000399,6.515156
.0001995,6.75207
.000798,6.988986
.0005985,7.2259
.000798,7.462815
.0011305,7.69973
.003325,7.936645
.0040565,8.173559
.0047215,8.410474
.0125021,8.647388
.0152951,8.884303
.0163592,9.121219
.0232087,9.358133
.0345803,9.595048
.0497425,9.831963
.0814633,10.06888
.0824608,10.30579
.1238242,10.54271
.2051545,10.77962
.2675986,11.01654
.8204184,11.25345
.8742174,11.49037
1.067601,11.72728
6.315965,11.9642
16.54835,12.20111
14.64943,12.43802
12.88031,12.67494
11.4798,12.91185
9.536325,13.14877
7.320922,13.38568
5.245238,13.6226
3.631533,13.85951
2.961207,14.09643
5.698972,14.33334
.0379719,14.57026
