y,x
.0002934,.1355695
.0000419,4.473794
.0000419,4.744934
.0000419,5.82949
.0000419,6.100629
.0000419,6.371768
.0000838,6.642907
.0000419,6.914046
.0000419,7.185185
.0006287,7.456324
.0007545,7.727463
.0006706,7.998602
.0004611,8.269741
.0031017,8.54088
.001467,8.812019
.0169756,9.083158
.0212509,9.354298
.0132452,9.625437
.0301369,9.896576
.0378493,10.16771
.0694113,10.43885
.1250745,10.70999
.1330384,10.98113
.1887015,11.25227
.2844355,11.52341
.7336391,11.79455
.7932842,12.06569
1.174837,12.33683
5.233304,12.60797
15.88748,12.8791
14.15635,13.15024
15.21143,13.42138
13.35162,13.69252
10.43785,13.96366
7.242795,14.2348
5.445394,14.50594
3.811419,14.77708
5.591761,15.04822
.0005449,15.31936
.0002934,15.5905
.0000419,15.86163
.0000419,16.13277
.0000419,17.21733
