y,x
.0005194,.1310018
.0000866,5.633076
.0000433,5.895079
.0000433,6.157083
.0001731,6.68109
.0001298,6.943093
.0007791,7.205097
.0002597,7.4671
.0002597,7.729104
.0002597,7.991107
.000606,8.253111
.0037223,8.515115
.0007358,8.777118
.0171833,9.039122
.017443,9.301125
.0116864,9.563128
.0255802,9.825132
.0340204,10.08714
.0515499,10.34914
.0851375,10.61114
.1637825,10.87315
.1565976,11.13515
.2677481,11.39715
.3434066,11.65916
.9104126,11.92116
1.066404,12.18316
4.285137,12.44517
11.44439,12.70717
12.67687,12.96917
14.61845,13.23118
14.0434,13.49318
11.84497,13.75519
8.750202,14.01719
6.120809,14.27919
4.793365,14.54119
3.27907,14.8032
4.983334,15.0652
.0007358,15.32721
.0005194,15.58921
.0000433,15.85121
.0000866,16.11322
.0000433,16.63722
