y,x
.000853,.1147741
.0000275,.8034188
.000055,4.246642
.0001376,4.476191
.000055,4.705739
.0000275,4.935287
.0000275,5.164835
.0000275,5.394383
.0000825,5.623932
.000055,5.85348
.0001926,6.083028
.0001926,6.312576
.0008255,6.542125
.0016509,6.771673
.0005778,7.001221
.0006604,7.230769
.0012382,7.460318
.000963,7.689866
.0008805,7.919414
.0029717,8.148962
.0036045,8.37851
.002614,8.608059
.0033294,8.837607
.0164541,9.067155
.0184628,9.296703
.0179125,9.526252
.0230853,9.7558
.0282307,9.985348
.0453177,10.2149
.0633127,10.44444
.0947902,10.67399
.1283313,10.90354
.1737316,11.13309
.2541863,11.36264
.389479,11.59219
1.16519,11.82173
1.390981,12.05128
1.62321,12.28083
6.293409,12.51038
16.06805,12.73993
13.63364,12.96947
12.95437,13.19902
11.13855,13.42857
9.313735,13.65812
7.20499,13.88767
5.209279,14.11722
3.912813,14.34676
3.282823,14.57631
5.534619,14.80586
