y,x
.0052246,.1295705
.0000402,1.166134
.0000402,2.461839
.0000402,2.72098
.0000804,3.757544
.0000402,4.016685
.0000804,4.275826
.0001206,4.534967
.0002411,4.794108
.0001206,5.053249
.0000804,5.31239
.0001608,5.571531
.0001206,5.830672
.0002009,6.089813
.0004019,6.348954
.0004019,6.608095
.0023711,6.867236
.0017281,7.126377
.0024515,7.385518
.0015674,7.644659
.0040189,7.9038
.0082789,8.162941
.0107305,8.422082
.0234302,8.681223
.0239124,8.940364
.0261228,9.199505
.0313876,9.458646
.0409124,9.717787
.0760777,9.976928
.1127702,10.23607
.1721695,10.49521
.2619517,10.75435
.4270882,11.01349
1.447848,11.27263
1.630105,11.53177
1.971671,11.79091
10.18103,12.05006
22.66807,12.3092
14.63935,12.56834
12.32363,12.82748
9.838621,13.08662
7.878685,13.34576
5.217935,13.6049
3.625929,13.86404
2.896419,14.12318
4.446186,14.38232
.0000402,14.64147
.0000402,15.93717
.0000402,16.19631
.0000402,16.45545
