y,x
.0042756,.1243953
.0000534,1.865929
.0001069,2.36351
.0000534,2.861092
.0001069,3.358673
.0001069,3.607463
.0001069,3.856254
.0006948,4.602625
.0002138,4.851416
.0001603,5.100207
.0001069,5.348997
.000481,5.597788
.0002138,5.846579
.0007482,6.095369
.0122388,6.34416
.0022447,6.59295
.001924,6.841741
.0012827,7.090531
.0036877,7.339322
.0025653,7.588112
.0030998,7.836903
.0144834,8.085693
.0223932,8.334484
.0292341,8.583275
.0183314,8.832066
.0245844,9.080856
.0397626,9.329646
.0468173,9.578437
.0820906,9.827228
.1115919,10.07602
.1820317,10.32481
.2411946,10.5736
.4214092,10.82239
1.254447,11.07118
1.47063,11.31997
1.747205,11.56876
9.301733,11.81755
20.50897,12.06634
15.90907,12.31513
12.97636,12.56392
10.39542,12.81271
7.947879,13.06151
5.484412,13.3103
3.617171,13.55909
3.026717,13.80788
1.812353,14.05667
3.279028,14.30546
.0001603,14.55425
.0000534,15.54941
